source,target,maxflow,degree_centrality,link_type,closeness_centrality,eigenvector_centrality,id,length,betweenness_centrality,link_category,katz_centrality
W_JIN1176,W_JVN1175,0.0115913896465768,0.0038071065989847713,Water,0.00030887044629171484,-6.122199800887555e-18,W_PMA765,70.074,0.01760877332466387,Water pipe,-0.007838027122339691
W_JIN1176,W_JIN1514,0.0115262439693862,0.0038071065989847713,Water,0.00030599981623426924,-8.934458712185063e-18,W_PMA1044,53.169,0.013862020349632567,Water pipe,-0.007954581077136104
W_JIN1173,W_JIN1172,0.0116059208776623,0.004441624365482233,Water,0.0003143149096368102,-4.055557607361802e-18,W_PMA763,90.026,0.022581911938429646,Water pipe,-0.01073613669021098
W_JIN1173,W_JVN1174,0.0115913896465768,0.0031725888324873096,Water,0.00031134663406065305,-2.6022666219839867e-18,W_PMA764,33.432,0.020098561491490943,Water pipe,0.009578517174990853
W_JIN1172,W_JIN1171,0.0116796758023552,0.004441624365482233,Water,0.00031898411152105023,2.7164452443274148e-18,W_PMA762,100.716,0.026294866884047006,Water pipe,-0.011093758370366275
W_JIN1171,W_JVN1170,0.0117092550071846,0.0031725888324873096,Water,0.0003220339163118945,8.664578158550438e-18,W_PMA761,22.021,0.028762123031264786,Water pipe,0.014262988672705182
W_JIN1184,W_JVN1185,1.1706183710727284e-05,0.0031725888324873096,Water,0.0003235623897760119,1.3381882450976815e-17,W_PMA772,109.881,0.012609883831344613,Water pipe,-0.014005245596251291
W_JIN1184,W_JIN1502,0.0,0.0038071065989847713,Water,0.0003198639994589592,1.7194912104852562e-18,W_PMA1032,33.841,0.010100782504852432,Water pipe,-0.007007262624221691
W_JIN1187,W_JVN1186,1.1706183710727284e-05,0.0031725888324873096,Water,0.0003266352509232933,-1.0837457552065667e-17,W_PMA773,7.14,0.015112547437948426,Water pipe,0.02303914152694224
W_JIN1187,W_JIN1188,5.850671512542812e-05,0.0038071065989847713,Water,0.0003293798048631891,-1.5985716300723722e-17,W_PMA774,95.92,0.01760877332466387,Water pipe,-0.010784555035916132
W_JIN1188,W_JIN1189,9.361503879973968e-05,0.0038071065989847713,Water,0.000334240875921224,-1.2755556167985414e-17,W_PMA775,84.16,0.020098561491490943,Water pipe,-0.01051625559526359
W_JIN1189,W_JVN1190,0.0001289035691405,0.0031725888324873096,Water,0.0003371226408180132,-7.609185805292939e-18,W_PMA776,20.79,0.022581911938429646,Water pipe,0.013580126075510231
W_JIN1193,W_JIN1192,0.0001289035691405,0.0038071065989847713,Water,0.0003403866003563259,-1.3357687893873267e-17,W_PMA778,50.071,0.031222941458594194,Water pipe,-0.024680555521522936
W_JIN1193,W_JIN1194,0.0001877039309566,0.0038071065989847713,Water,0.0003443269821931421,-5.273052261832775e-18,W_PMA779,88.512,0.03367732216603523,Water pipe,-0.007508706708550462
W_JIN1194,W_JIN1195,0.0002349902251593,0.0038071065989847713,Water,0.00034990875225933155,3.2346175486128376e-18,W_PMA780,103.276,0.0361252651535879,Water pipe,-0.009192418073781098
W_JIN1195,W_JIN1196,0.000294137286178,0.0038071065989847713,Water,0.0003563129520909716,2.698348589598231e-18,W_PMA781,110.054,0.0385667704212522,Water pipe,-0.01090901239318309
W_JIN1196,W_JVN1197,0.0003296255216539,0.0031725888324873096,Water,0.00036016396555227424,4.231259605295777e-18,W_PMA782,15.87,0.04100183796902813,Water pipe,0.01218897663782469
W_JIN1200,W_JIN1199,0.012927908030029,0.004441624365482233,Water,0.00036374020293783075,-3.546412108247333e-18,W_PMA784,46.77,0.19247977751240064,Water pipe,-0.020439887398130664
W_JIN1200,W_JIN1201,0.0129515668536804,0.0038071065989847713,Water,0.00036748766244517163,7.514970077576643e-18,W_PMA785,95.91,0.19446742352793486,Water pipe,-0.009283910484470475
W_JIN1201,W_JVN1202,0.0129594531269691,0.0031725888324873096,Water,0.00037166929954090394,1.1202916413147394e-17,W_PMA786,61.21,0.19644863182358072,Water pipe,-0.006310269545931091
W_JIN1204,W_JVN1203,0.0129594531269691,0.0031725888324873096,Water,0.0003746117045456967,-2.0487678052946588e-17,W_PMA787,45.98,0.1984234023993382,Water pipe,-0.0025560449625117816
W_JIN1204,W_JIN1205,0.0129831119506207,0.0038071065989847713,Water,0.0003788948156517218,-1.3085496107821298e-17,W_PMA788,108.95,0.20039173525520732,Water pipe,-0.013210591663329694
W_JIN1205,W_JVN1206,0.0129988845009837,0.0031725888324873096,Water,0.0003823522144338332,5.093044556623155e-18,W_PMA789,15.17,0.20235363039118803,Water pipe,0.019599565404443086
W_JIN1209,W_JIN1208,0.0364884807429243,0.004441624365482233,Water,0.0003857481164187249,-4.8548774968575214e-18,W_PMA791,74.615,0.43790175395678355,Water pipe,-0.017064514030527125
W_JIN1209,W_JIN726,0.0364711309396055,0.0038071065989847713,Water,0.0003884068612533988,-7.151792689323621e-18,W_PMA792,126.78,0.4387949875912949,Water pipe,-0.0064268279647642325
W_JIN726,W_JIN1210,0.0364451062335863,0.0038071065989847713,Water,0.000391887453810648,-7.325554467134718e-18,W_PMA793,134.8,0.43968178350591786,Water pipe,-0.010571176767382569
W_JIN1210,W_JVN1211,0.0364190815275667,0.0031725888324873096,Water,0.0003941692938105939,-1.1383871843113147e-17,W_PMA794,35.66,0.44056214170065244,Water pipe,0.0032251785103787397
W_JIN1214,W_JIN1213,0.0363410074095082,0.0038071065989847713,Water,0.00039633266325127476,-3.547797222926914e-20,W_PMA796,74.84,0.45142096572236046,Water pipe,-0.019556312859812366
W_JIN1214,W_JVN1215,0.0363236576061892,0.0031725888324873096,Water,0.00039841298692991226,1.1851161068248828e-18,W_PMA797,94.29,0.4522111958386579,Water pipe,-0.0031797159562981818
W_JIN1217,W_JVN1216,0.0363236576061892,0.0031725888324873096,Water,0.00039995354354051727,-1.6458862064248761e-18,W_PMA798,29.26,0.4529949882350669,Water pipe,0.020581892861363478
W_JIN1217,W_JIN1218,0.0363106452531794,0.0038071065989847713,Water,0.00040197866965289037,5.967550498727149e-18,W_PMA799,135.05,0.4537723429115876,Water pipe,-0.017453020759832738
W_JIN1218,W_JIN1503,0.0362846205471598,0.0038071065989847713,Water,0.00040463255527239505,1.790388180830575e-19,W_PMA800,79.82,0.45454325986821986,Water pipe,0.014561538810461265
W_JIN1221,W_JVN1220,0.0362846205471598,0.0031725888324873096,Water,0.0004066264598366132,-2.7017601997144116e-18,W_PMA801,62.11,0.45606578062181935,Water pipe,0.022088769533763774
W_JIN1221,W_JVN1222,0.0362585958411402,0.0031725888324873096,Water,0.00040988275633400246,-7.771734506573781e-19,W_PMA802,201.12,0.45681738441878655,Water pipe,-0.018134887832848716
W_JIN1224,W_JVN1223,0.0362585958411402,0.0031725888324873096,Water,0.00041280065418387564,9.274902052193082e-18,W_PMA803,30.87,0.45756255049586536,Water pipe,0.013350686889506112
W_JIN1224,W_JIN1504,0.0362325711351205,0.0031725888324873096,Water,0.00041402760727256077,1.6281792692119503e-17,W_PMA804,67.779,0.4583012788530558,Water pipe,-0.02449360817105149
W_JIN1225,W_JVN1226,0.0362282336848113,0.0031725888324873096,Water,0.00041783192099091636,-4.669490568575071e-18,W_PMA805,110.231,0.45939730066405077,Water pipe,-0.004024433535500176
W_JIN1225,W_JIN1504,0.0362325711351205,0.0031725888324873096,Water,0.0004156625128249958,2.648675167506483e-19,W_PMA1034,63.562,0.4586682288866929,Water pipe,-0.023037077246666315
W_JIN1228,W_JVN1227,0.0362282336848113,0.0031725888324873096,Water,0.00041970564059096215,3.0854682307596813e-18,W_PMA806,36.22,0.4601199347215203,Water pipe,0.0028888080975822076
W_JIN1228,W_JIN1229,0.0362152213318016,0.0038071065989847713,Water,0.00042183237719995337,1.3799920331285966e-18,W_PMA807,133.9,0.4608361310591015,Water pipe,-0.011000777387756252
W_JIN1229,W_JIN1230,0.0361978715284827,0.005076142131979695,Water,0.00042437074238593195,1.7982354006358677e-17,W_PMA808,68.896,0.4615458896767943,Water pipe,-0.006486675426454704
W_JIN1159,W_JVN1158,0.0,0.0031725888324873096,Water,0.00027527961838301647,-7.136909416364483e-18,W_PMA754,73.28,0.006325059790323463,Water pipe,0.021585541712498282
W_JIN1159,W_JVN1160,1.0854219692812488e-05,0.0031725888324873096,Water,0.0002805168401273904,3.2860494439033667e-18,W_PMA755,197.725,0.008843817696648201,Water pipe,-0.0182481976613479
W_JIN1162,W_JVN1161,1.0854219692812488e-05,0.0031725888324873096,Water,0.0002847937139797327,-8.671631233615303e-18,W_PMA756,19.04,0.01135613788308457,Water pipe,-0.002915953974223706
W_JIN1162,W_JIN1517,2.1838556022319905e-05,0.0038071065989847713,Water,0.0002872520020634065,-2.7029040594649984e-18,W_PMA769,102.021,0.013862020349632567,Water pipe,0.09747755348566157
W_JIN1163,W_JVN1164,0.0001640231309631,0.0038071065989847713,Water,0.0002935045077983139,-1.3006454592299149e-17,W_PMA757,55.304,0.020098561491490943,Water pipe,-0.013474068547558374
W_JIN1163,W_JIN1517,2.1838556022319905e-05,0.004441624365482233,Water,0.00029083264927516,-9.380787366115325e-18,W_PMA1047,72.286,0.016361465096292195,Water pipe,0.10293151545759895
W_JIN1166,W_JVN1165,0.0001640231309631,0.0031725888324873096,Water,0.0002980300862590094,-9.010437146532457e-18,W_PMA758,153.187,0.022581911938429646,Water pipe,-0.013849291509603595
W_JIN1166,W_JVN1167,0.0001796843659452,0.0031725888324873096,Water,0.0003031390600501024,-6.089033348241181e-18,W_PMA759,79.599,0.02505882466547998,Water pipe,0.00198612125589025
W_JIN1109,W_JIN1108,0.0003814781579554,0.004441624365482233,Water,0.0002874168870151516,-1.5305571557164445e-18,W_PMA714,59.542,0.03367732216603523,Water pipe,0.00911158440631206
W_JIN1109,W_JIN1151,0.0003229874000937,0.004441624365482233,Water,0.0002841626712390934,-3.012337618073508e-18,W_PMA749,105.49,0.029993336959915535,Water pipe,-0.00786621728106527
W_JIN1151,W_JVN1152,0.0003114403204344,0.0031725888324873096,Water,0.00028010777036654414,-3.1887166893772317e-18,W_PMA750,104.25,0.027529299672641942,Water pipe,-0.004717567433956841
W_JIN1154,W_JVN1153,0.0003114403204344,0.0038071065989847713,Water,0.00027803720189032474,4.258833771598636e-18,W_PMA751,2.83,0.02505882466547998,Water pipe,0.030819897215917907
W_JIN1154,W_JIN1155,0.0002205486823324,0.004441624365482233,Water,0.0002763936113238106,7.938848917522533e-18,W_PMA752,85.05,0.02134104142994634,Water pipe,-0.0070820689904895415
W_JIN1155,W_JIN1273,0.0001641376701332,0.0038071065989847713,Water,0.0002726512212841457,2.929220070238269e-18,W_PMA841,117.98,0.018854472123063452,Water pipe,-0.007309145793869031
W_JIN1149,W_JIN1148,0.0004140294101063,0.0038071065989847713,Water,0.0002855594409994566,3.697166568886506e-18,W_PMA747,32.058,0.03245093652730076,Water pipe,-0.008376764816176592
W_JIN1149,W_JVN1150,0.0004850058810611,0.0031725888324873096,Water,0.00028679717070587704,5.142421456765337e-18,W_PMA748,30.503,0.034902098374797616,Water pipe,0.01623651377847981
W_JIN1147,W_JIN1146,0.0003430529391516,0.0038071065989847713,Water,0.0002800393502841547,-5.800061355499812e-18,W_PMA745,99.17,0.027529299672641942,Water pipe,-0.009156752855249597
W_JIN1147,W_JIN1148,0.0003548823490846,0.0038071065989847713,Water,0.00028342877552216825,-9.042241678174998e-18,W_PMA746,76.9,0.029993336959915535,Water pipe,-0.00694111404025553
W_JIN1146,W_JVN1145,0.0002720764681979,0.0031725888324873096,Water,0.0002778727687690615,4.370049459135221e-18,W_PMA744,14.631,0.02505882466547998,Water pipe,0.024988019253498993
W_JIN1143,W_JIN1142,0.0001892705873119,0.005076142131979695,Water,0.0002725845395024092,-7.302437995018952e-18,W_PMA742,122.481,0.01760877332466387,Water pipe,-0.00813966713303496
W_JIN1143,W_JVN1144,0.0002720764681979,0.004441624365482233,Water,0.00027619239584274517,2.417126611411929e-18,W_PMA743,73.57,0.022581911938429646,Water pipe,0.009999454896043255
W_JIN1142,W_JIN1272,0.0001656117617684,0.0038071065989847713,Water,0.0002694956093390361,1.6817616683517206e-17,W_PMA840,47.67,0.015112547437948426,Water pipe,-0.00674020200216178
W_JIN1273,W_JIN1274,0.0001308279773255,0.0038071065989847713,Water,0.0002701238427890656,-3.022438214114074e-19,W_PMA842,20.902,0.016361465096292195,Water pipe,-0.008481768479142789
W_JIN1277,W_JVN1276,0.0001197845042099,0.0031725888324873096,Water,0.00026632076457765717,1.6123424450052036e-17,W_PMA844,58.99,0.01135613788308457,Water pipe,0.007352121724410162
W_JIN1277,W_JIN1278,9.783082949510438e-05,0.0038071065989847713,Water,0.00026371561100783437,1.5882878080026955e-17,W_PMA845,91.081,0.008843817696648201,Water pipe,-0.007698381106269265
W_JIN1279,W_JIN1278,5.447802274786581e-05,0.0038071065989847713,Water,0.00026157927255055467,-1.458986443957734e-18,W_PMA846,33.271,0.006325059790323463,Water pipe,-0.006349461646463291
W_JIN1279,W_JIN1280,0.0,0.0038071065989847713,Water,0.00026057853115122773,7.236328416275064e-19,W_PMA847,25.699,0.003799864164110355,Water pipe,-0.017529172412055483
W_JIN1274,W_JVN1275,0.0001197845042099,0.0031725888324873096,Water,0.0002685665089312793,-1.511116190133461e-18,W_PMA843,66.442,0.013862020349632567,Water pipe,0.004777232745025562
W_JIN1268,W_JIN1267,7.097647095155462e-05,0.0038071065989847713,Water,0.00026067204415048284,-1.4331839272325628e-18,W_PMA836,9.202,0.005063266692202955,Water pipe,-0.007585989563884915
W_JIN1268,W_JIN1269,8.280588088405007e-05,0.0038071065989847713,Water,0.0002628386693201895,-4.736501601649787e-18,W_PMA837,117.263,0.007585243458471878,Water pipe,-0.007771054593590156
W_JIN1272,W_JVN1271,0.0001182941163599,0.0031725888324873096,Water,0.0002679122513301235,2.0427106879587784e-17,W_PMA839,41.204,0.012609883831344613,Water pipe,0.026104543482989045
W_JIN1267,W_JIN1266,0.0,0.0031725888324873096,Water,0.00026020840956619704,-3.457533615021778e-18,W_PMA835,18.231,0.0025348522060456625,Water pipe,0.03600193955907916
W_JIN1269,W_JVN1270,0.0001182941163599,0.0031725888324873096,Water,0.00026600302331566473,-6.7583802590636114e-18,W_PMA838,65.828,0.010100782504852432,Water pipe,0.0015552924029938525
W_JIN1070,W_JVN1071,0.0008280588259039,0.0031725888324873096,Water,0.0002963292888072999,4.407619991218007e-19,W_PMA683,23.71,0.07324515802992895,Water pipe,0.017076604409654188
W_JIN1077,W_JIN1062,0.00119477059062,0.004441624365482233,Water,0.0003204623349779984,9.814617954931522e-18,W_PMA689,88.495,0.10881838870308913,Water pipe,-0.00390255590409186
W_JIN1098,W_JIN1097,0.0219275254003417,0.0038071065989847713,Water,0.0002664656728869297,3.43321184761683e-16,W_PMA705,75.235,0.06618136988241505,Water pipe,-0.003377172187994197
W_JIN1098,W_JIN1099,0.021859479564882,0.0031725888324873096,Water,0.0002633549246721669,3.6910253842110606e-17,W_PMA706,115.147,0.063813898393467,Water pipe,-0.008872980628668965
W_JIN1089,W_JVN1088,0.0257151734858736,0.0031725888324873096,Water,0.0002834818006977808,-1.5035917125054999e-15,W_PMA698,94.211,0.082573414148177,Water pipe,0.031940454885883936
W_JIN1097,W_JVN1096,0.0238697852408981,0.0031725888324873096,Water,0.0002677965498964275,3.0558852801828065e-16,W_PMA704,5.165,0.06854240365147472,Water pipe,0.03495351803127408
W_JVN818,W_JVN819,0.0055559667607564,0.0025380710659898475,Water,0.00029318023028106715,-7.291560909564748e-19,W_PMA461,192.44,0.031222941458594194,Water pipe,-0.004107207515309533
W_JIN835,W_JVN836,0.0168157405716647,0.004441624365482233,Water,0.0003199601136516967,6.063618758669397e-17,W_PMA475,38.84,0.13421197480276434,Water pipe,0.004639304146025343
W_JIN835,W_JIN869,0.0211185839047307,0.005710659898477157,Water,0.0003096661483478995,-1.4744806381640107e-17,W_PMA1066,414.52,0.048268414293025697,Water pipe,-0.008914301678804741
W_JIN835,W_JIN1601,0.000685586712223,0.004441624365482233,Water,0.00031395343622244733,1.665208679927632e-17,W_PMA1090,218.87,0.04343046779691569,Water pipe,-0.005148548894495084
W_JVN839,W_JIN840,0.0175824967608976,0.0031725888324873096,Water,0.0003358995256433672,-2.3516722362539767e-18,W_PMA479,75.063,0.14284495717306844,Water pipe,-0.013946840674925732
W_JVN844,W_JIN845,0.018279685491813,0.004441624365482233,Water,0.00035710644031513206,9.932499382747936e-18,W_PMA486,24.33,0.15770482410539835,Water pipe,-0.04037285028029161
W_JIN845,W_JVN846,0.0187375275405524,0.004441624365482233,Water,0.00035821502528668805,1.0308889088070519e-17,W_PMA487,19.63,0.22633413697536606,Water pipe,-0.029980375143177043
W_JIN845,W_JVN868,0.00059147058748,0.004441624365482233,Water,0.00035723636732704994,8.966932756840737e-18,W_PMA504,16.64,0.034902098374797616,Water pipe,-0.02354379977926843
W_JIN845,W_JIN1606,0.0006571895454369,0.005076142131979695,Water,0.0003515578524585252,1.393425923041673e-17,W_PMA1091,210.721,0.048268414293025697,Water pipe,-0.0227703526656742
W_JVN851,W_JIN852,0.0191058481083613,0.0031725888324873096,Water,0.00037382633737030656,-5.954649969467371e-18,W_PMA491,171.585,0.2337954543259868,Water pipe,-0.006747809975088793
W_JVN855,W_JVN856,0.0196976341498138,0.0025380710659898475,Water,0.0003879362016800083,-4.562296011623553e-18,W_PMA495,217.022,0.24115376815839365,Water pipe,-0.0036339040605459214
W_JIN1519,W_JVN863,0.0209868612813997,0.0031725888324873096,Water,0.0004244481234041551,1.7136177714470234e-18,W_PMA1049,27.901,0.25289134094486415,Water pipe,-0.02753765217663763
W_JIN869,W_JVN870,0.0005412875942319,0.0038071065989847713,Water,0.0002975342535388151,-7.054954374837331e-17,W_PMA505,127.233,0.04464236856590133,Water pipe,0.005313248605869796
W_JIN869,W_T1,0.0216598714989627,0.0031725888324873096,Water,0.00029758599056757854,-6.613566323827465e-17,W_PMA2000,119.197,0.0012682308180088776,Water pipe,0.005008905057177717
W_JIN886,W_JIN887,0.0,0.0025380710659898475,Water,0.0002544993284550326,9.231619914731204e-18,W_PMA517,11.392,0.003799864164110355,Water pipe,-0.03880278380721736
W_JIN886,W_JVN931,0.0,0.0025380710659898475,Water,0.00025802946378632717,-6.801004748783494e-18,W_PMA552,201.97,0.005063266692202955,Water pipe,-0.0013452817101446781
W_JIN887,W_JVN888,0.0,0.0025380710659898475,Water,0.00025399288997537023,5.942231750197838e-18,W_PMA518,20.038,0.0025348522060456625,Water pipe,-0.07289888093737906
W_JIN901,W_JVN902,0.0,0.0025380710659898475,Water,0.0002695982440258678,1.7921989638577314e-18,W_PMA528,26.5,0.01135613788308457,Water pipe,-0.03735899460517962
W_JIN901,W_JVN928,0.0,0.0025380710659898475,Water,0.0002687577588411348,6.693587717303045e-19,W_PMA550,20.36,0.010100782504852432,Water pipe,-0.026373012030738
W_JVN909,W_JIN1513,0.0002839058838185,0.0038071065989847713,Water,0.0002698639642294584,4.687403672047645e-18,W_PMA1043,30.487,0.016361465096292195,Water pipe,-0.02227320196526395
W_JIN916,W_JVN923,0.0002129294128642,0.0038071065989847713,Water,0.0003688500338249978,5.9923403460305125e-18,W_PMA546,23.451,0.02134104142994634,Water pipe,-0.03416365556823889
W_JIN916,W_JVN924,0.0,0.0038071065989847713,Water,0.00036736434202742257,8.136022325105247e-18,W_PMA547,20.982,0.005063266692202955,Water pipe,-0.028996580408489264
W_JVN921,W_JVN922,0.0002129294128642,0.0025380710659898475,Water,0.0003754514882169227,-1.51659692176863e-17,W_PMA545,167.66,0.02382117301694086,Water pipe,-0.004499148617482613
W_JVN925,W_JVN926,0.0,0.0025380710659898475,Water,0.0003607968625303897,1.5910997264229704e-17,W_PMA548,178.91,0.0025348522060456625,Water pipe,-0.004398783469665544
W_JVN929,W_JVN930,0.0,0.0025380710659898475,Water,0.00026519112229213867,1.7232002745174513e-17,W_PMA551,181.84,0.007585243458471878,Water pipe,-0.004196691651712542
