source,target,id,link_type,betweenness_centrality,cluster_num,katz_centrality,maxflow,length,link_category,degree_centrality,eigenvector_centrality,closeness_centrality,cluster
W_JIN58,W_JIN1511,W_PMA623,Water,0.03920169054524268,1,-0.012461138809847876,0.0006036391888968,22.013,Water pipe,0.005710659898477157,3.29754100115088e-18,0.0006888150920168538,water1
W_JIN64,W_JVN1014,W_PMA630,Water,0.056195661620567224,5,-0.013404781505429755,0.000946692133729,100.463,Water pipe,0.0031725888324873096,1.1229860776818315e-17,0.0007813534406767232,water5
W_JIN72,W_JVN1009,W_PMA626,Water,0.045616878414003324,5,-0.01054379523817909,0.0007219333052596,46.05,Water pipe,0.0031725888324873096,4.518738288619518e-18,0.0007235070601988673,water5
W_JIN80,W_JIN90,W_PMA620,Water,0.033010213442602895,3,-0.014006393655601348,0.0005477228204221,195.514,Water pipe,0.0076142131979695426,-3.5528990855664847e-19,0.0006640798584355689,water3
W_JIN80,W_JVN1003,W_PMA621,Water,0.03538412265143931,1,0.016509928119930493,0.0004783236050698,25.989,Water pipe,0.005076142131979695,-5.635104211789624e-18,0.0006724730990503376,water1
W_JIN90,W_JVN1002,W_PMA619,Water,0.031159368974696542,1,0.025028812877727562,0.0006084471351571,15.878,Water pipe,0.005076142131979695,-7.702542326255389e-19,0.0006562945835937842,water1
W_JIN98,W_JVN1000,W_PMA617,Water,0.02909286089052979,1,-0.009534437855476682,0.0006474841941839,102.305,Water pipe,0.005076142131979695,2.266212309451176e-17,0.0006449281947499077,water1
W_JIN98,W_JVN1001,W_PMA618,Water,0.03042064061750609,1,-0.030545233457406566,0.0006084471351571,157.512,Water pipe,0.005076142131979695,2.5016769933583656e-17,0.0006513908455367201,water1
W_JIN104,W_JVN999,W_PMA616,Water,0.028608422468929952,1,-0.027466126513340336,0.0006474841941839,90.233,Water pipe,0.004441624365482233,7.60054571878333e-18,0.0006412300128416139,water1
W_JIN104,W_JIN1510,W_PMA1040,Water,0.027967869340037144,1,-0.0068607126819009625,0.0006778463505109,72.809,Water pipe,0.005710659898477157,2.7817764597003205e-17,0.0006391507690639128,water1
W_JIN120,W_JVN1019,W_PMA637,Water,0.1301739150027843,6,0.012135238645925576,0.0008715341387691,25.047,Water pipe,0.0031725888324873096,-7.03546836249114e-18,0.0008227055515225674,water6
W_JIN122,W_JIN1017,W_PMA634,Water,0.13062133653502603,6,-0.0265004737478038,0.0007414106124748,50.934,Water pipe,0.0038071065989847713,1.2083451234649989e-17,0.000825959105472118,water6
W_JIN961,W_JVN960,W_PMA575,Water,0.023127508698969,1,0.008713954655248421,0.0009435031075215,60.261,Water pipe,0.004441624365482233,-7.879496985585485e-18,0.0006885674044077117,water1
W_JIN961,W_JVN962,W_PMA576,Water,0.02450839961502435,3,-0.012982964031931119,0.0010736266338213,195.76,Water pipe,0.006979695431472081,-1.8939447743640868e-17,0.0006977960539871166,water3
W_JIN964,W_JVN963,W_PMA577,Water,0.027226726837888557,1,-0.023907603731132106,0.0012747266367535,150.92,Water pipe,0.004441624365482233,7.500158203825146e-19,0.0007123486852699638,water1
W_JIN964,W_JIN140,W_PMA578,Water,0.02942520817976689,3,-0.011582965158894601,0.0014166795729844,122.487,Water pipe,0.006979695431472081,-5.556935836374018e-19,0.0007266591615627307,water3
W_JIN140,W_JVN966,W_PMA580,Water,0.03237046502869614,1,0.023543299138196198,0.0014758266340052,17.041,Water pipe,0.005076142131979695,-5.397414237344751e-18,0.0007348835242640817,water1
W_JIN150,W_JVN967,W_PMA581,Water,0.03354695833829574,1,-0.02692889449410093,0.0014758266340052,150.687,Water pipe,0.005076142131979695,-1.7214430340450208e-17,0.0007466316148264118,water1
W_JIN150,W_JVN12,W_PMA582,Water,0.03695894987913181,5,-0.005597086935931437,0.0016887560468639,99.094,Water pipe,0.005076142131979695,-6.287521447705379e-18,0.0007652770399252248,water5
W_JIN152,W_JVN969,W_PMA583,Water,0.03844123488342899,5,-0.011583041916129886,0.0016887560468639,98.243,Water pipe,0.005076142131979695,1.469852007343665e-17,0.0007825018883818246,water5
W_JIN152,W_JIN164,W_PMA584,Water,0.04229581966659048,5,-0.016219059621473342,0.0018661972299226,136.247,Water pipe,0.005710659898477157,1.9122514638453627e-17,0.0008060115880524801,water5
W_JIN162,W_JVN971,W_PMA586,Water,0.04586231648474743,5,0.04161237191783997,0.0019371737008747,61.001,Water pipe,0.004441624365482233,-1.2689204812058349e-17,0.0008288900651909111,water5
W_JIN162,W_JIN973,W_PMA587,Water,0.04945778304240204,5,-0.05864218986078285,0.0020554678229133,204.881,Water pipe,0.005710659898477157,-1.6331357515655614e-17,0.0008659040902979395,water5
W_JIN164,W_JVN970,W_PMA585,Water,0.04408067750564105,5,0.03241937234669563,0.0019371737008747,3.674,Water pipe,0.0031725888324873096,1.645868890092657e-17,0.0008209130743104087,water5
W_JIN974,W_JIN973,W_PMA589,Water,0.169270992599841,6,-0.05580204307511631,0.0024832986063878,175.77,Water pipe,0.005710659898477157,-2.065977060532619e-17,0.0008937040413299268,water6
W_JIN974,W_JVN975,W_PMA590,Water,0.1690746421432457,6,0.04512939693471175,0.0026725691993786,6.77,Water pipe,0.004441624365482233,-1.26462227379654e-17,0.000891810016798202,water6
W_JIN172,W_JIN1665,W_PMA610,Water,0.23642043461046966,6,-0.010701161706578581,0.0058132218626671,129.936,Water pipe,0.0038071065989847713,1.999190265650904e-18,0.0008878413428541502,water6
W_JIN172,W_JIN174,W_PMA611,Water,0.2368662467127393,6,-0.019596532591341875,0.005884198333619,7.93,Water pipe,0.0038071065989847713,-5.1215793149342876e-18,0.0008926498969686671,water6
W_JIN174,W_JVN997,W_PMA612,Water,0.23730562109512052,6,0.016038755183630987,0.0059196865690949,12.333,Water pipe,0.0031725888324873096,-1.4283753741050444e-17,0.0008933486632794495,water6
W_JIN176,W_JIN178,W_PMA615,Water,0.15407958309326003,6,-0.014141566123284547,0.005539173431029,18.764,Water pipe,0.0038071065989847713,-9.22518543298253e-18,0.0008932508300728883,water6
W_JIN176,W_JIN1640,W_PMA1107,Water,0.1538751854868043,6,-0.011701200737457144,0.0055746616665051,144.38,Water pipe,0.0038071065989847713,-2.9781259432319214e-18,0.0008906219457123563,water6
W_JIN178,W_JIN973,W_PMA614,Water,0.15428398069971577,6,-0.061891096492585305,0.0054918557856204,25.866,Water pipe,0.004441624365482233,-1.496350420818179e-17,0.0008945454655713935,water6
W_JIN978,W_JVN976,W_PMA591,Water,0.1689668103351155,6,-0.03351514717215709,0.0026725691993786,225.45,Water pipe,0.005076142131979695,-4.8561556794172175e-19,0.0008907233864111437,water6
W_JIN978,W_JVN979,W_PMA593,Water,0.16898290463483642,6,0.030516842009108595,0.0028381809611485,21.81,Water pipe,0.005076142131979695,1.003299861633334e-17,0.0008897106150583705,water6
W_JIN981,W_JVN980,W_PMA594,Water,0.1689877329247527,6,-0.03491296828372357,0.0028381809611485,197.02,Water pipe,0.005076142131979695,-3.0453799199739328e-18,0.0008903023666058496,water6
W_JIN981,W_JVN982,W_PMA595,Water,0.16918891167126426,6,0.020527884728502314,0.0029919633129865,50.59,Water pipe,0.005076142131979695,1.6548141383394146e-17,0.0008912236926170716,water6
W_JIN934,W_JVN933,W_PMA554,Water,0.11851761842990449,6,-0.01657228882582574,0.0182659649776284,101.061,Water pipe,0.0038071065989847713,7.0743713389907e-18,0.0007990846454436376,water6
W_JIN934,W_JIN1321,W_PMA877,Water,0.11955570076190414,6,-0.009620845053583455,0.0182139155648387,45.293,Water pipe,0.004441624365482233,6.167090957049218e-19,0.0008054466068746198,water6
W_JVN1323,W_JIN1324,W_PMA879,Water,0.1261785050970647,6,-0.043295483502985316,0.0129550153938449,79.952,Water pipe,0.0038071065989847713,1.344155174416248e-17,0.0008201863305244744,water6
W_JIN1325,W_JIN1324,W_PMA880,Water,0.12687216941503657,6,-0.04477688284523932,0.0129550153938449,153.419,Water pipe,0.004441624365482233,1.099075664542617e-17,0.0008312846343171532,water6
W_JIN1325,W_JVN1326,W_PMA881,Water,0.12797301951594783,6,-0.0029512066485402077,0.0129289906878287,9.542,Water pipe,0.0038071065989847713,9.091463900964506e-18,0.0008392660206543753,water6
W_JIN935,W_JIN936,W_PMA555,Water,0.13553412152483832,6,0.01629246834691408,0.013030283321925,40.533,Water pipe,0.004441624365482233,-2.5552622317077163e-18,0.0008620987725596544,water6
W_JIN935,W_JIN1328,W_PMA883,Water,0.13477929886792694,6,-0.05319662213588414,0.0130066244963821,163.991,Water pipe,0.0038071065989847713,-6.968937403005348e-18,0.0008511046104224203,water6
W_JIN938,W_JIN937,W_PMA557,Water,0.05782118589238063,5,-0.013264128616469001,0.0016313245855842,65.3,Water pipe,0.005076142131979695,-1.556822581017282e-17,0.0008426613387400863,water5
W_JIN938,W_JIN939,W_PMA558,Water,0.054051900897740035,5,-0.013963083116613555,0.0017732775274864,149.22,Water pipe,0.005076142131979695,-1.401493622673951e-17,0.0008159983773793032,water5
W_JIN937,W_JIN936,W_PMA556,Water,0.05981205076785904,5,-0.0009809301911999939,0.0016076657600412,43.85,Water pipe,0.004441624365482233,-5.0592868506529365e-18,0.0008581068526526992,water5
W_JIN942,W_JVN941,W_PMA560,Water,0.05054978127846679,5,0.0169940757644154,0.0018087657629619,36.741,Water pipe,0.004441624365482233,2.521659143270251e-18,0.000790438721861574,water5
W_JIN942,W_JIN943,W_PMA561,Water,0.04722469895612372,5,-0.02847515719997137,0.001938889294932,89.453,Water pipe,0.005076142131979695,3.3153410682451993e-18,0.0007780862559088076,water5
W_JIN939,W_JVN940,W_PMA559,Water,0.052286356218354584,5,0.021133703758793497,0.0018087657629619,17.669,Water pipe,0.0031725888324873096,-4.516098904828274e-18,0.0007963473429975867,water5
W_JIN945,W_JIN944,W_PMA563,Water,0.04419253288870148,5,-0.012438557940713801,0.0019980363559509,62.44,Water pipe,0.005076142131979695,6.652849183873997e-18,0.000756450768593928,water5
W_JIN945,W_JVN946,W_PMA564,Water,0.04128590235910245,5,0.028511923868959326,0.0021754775333299,11.607,Water pipe,0.004441624365482233,6.01497651863755e-18,0.0007502924082855543,water5
W_JIN944,W_JIN943,W_PMA562,Water,0.04569734991260795,5,-0.02740956945100178,0.001938889294932,45.147,Water pipe,0.0038071065989847713,6.579039647085293e-18,0.0007656513674780527,water5
W_JIN949,W_JIN948,W_PMA566,Water,0.038504807367326636,1,-0.012334355370346006,0.0021991363588732,85.331,Water pipe,0.005076142131979695,-6.03818395390085e-18,0.0007278759386607938,water1
W_JIN949,W_JVN950,W_PMA567,Water,0.036016628630471656,1,0.0015566379076622826,0.0023174304752343,49.232,Water pipe,0.004441624365482233,-8.124491287035665e-18,0.0007190937165128485,water1
W_JIN948,W_JVN947,W_PMA565,Water,0.039839024814191305,5,-0.0130193990072555,0.0021754775333299,104.961,Water pipe,0.0031725888324873096,-4.703717177589387e-18,0.0007414909189981593,water5
W_JIN953,W_JVN951,W_PMA568,Water,0.03484657304076042,1,-0.007710849863034345,0.0023174304752343,78.02,Water pipe,0.004441624365482233,-2.1745618962299867e-17,0.000711630388336896,water1
W_JIN953,W_JIN954,W_PMA570,Water,0.03263521625910535,3,-0.01508099550794672,0.0025185304781605,162.874,Water pipe,0.006345177664974619,-1.6823063710610713e-17,0.0006993585201838664,water3
W_JIN954,W_JVN955,W_PMA571,Water,0.03082299811052921,1,0.022132137128672253,0.002695971655545,7.115,Water pipe,0.004441624365482233,1.099528643393263e-19,0.0006912200136346102,water1
W_JIN957,W_JVN956,W_PMA572,Water,0.029907232456408587,1,-0.12606457823129413,0.002695971655545,106.701,Water pipe,0.004441624365482233,-1.7984401238016957e-17,0.0006865097585347071,water1
W_JIN957,W_JIN958,W_PMA573,Water,0.028371836263032357,1,0.09863807934840374,0.0027906069520441,115.355,Water pipe,0.005076142131979695,-1.3100246979680035e-17,0.0006783284999020134,water1
W_JIN246,W_JVN992,W_PMA605,Water,0.041743785186162764,5,-0.006827023235507405,0.0012481810590908,64.342,Water pipe,0.005076142131979695,-1.9145502049613477e-17,0.0007684971686141114,water5
W_JIN246,W_JVN993,W_PMA606,Water,0.04654793365285883,5,-0.023940333274779048,0.0011180575327995,96.491,Water pipe,0.005076142131979695,-1.949089495616711e-17,0.0007873068155693115,water5
W_JIN250,W_JVN990,W_PMA603,Water,0.03549758746447183,1,-0.0180675103703787,0.0013783045910605,118.875,Water pipe,0.005076142131979695,5.617480202920969e-18,0.0007257003361292734,water1
W_JIN250,W_JVN991,W_PMA604,Water,0.039891331288284315,1,-0.02338386301798443,0.0012481810590908,129.75,Water pipe,0.005076142131979695,-1.8214267821254458e-18,0.0007484181856477253,water1
W_JIN255,W_JVN988,W_PMA601,Water,0.030263721195227074,1,-0.03307576451844169,0.0015439163528283,140.032,Water pipe,0.005076142131979695,1.916077693822698e-18,0.0006940782186927055,water1
W_JIN255,W_JVN989,W_PMA602,Water,0.03395736298117932,1,-0.004993838438597439,0.0013783045910605,82.541,Water pipe,0.005076142131979695,1.766901751817753e-18,0.0007094765515247956,water1
W_JIN986,W_JIN265,W_PMA599,Water,0.025763754993256487,3,-0.012141295121570205,0.001638551655002,203.661,Water pipe,0.0076142131979695426,3.444935864343958e-17,0.0006680719204756348,water3
W_JIN986,W_JVN987,W_PMA600,Water,0.02895847348786007,1,0.0024395377666794667,0.0015439163528283,55.211,Water pipe,0.005076142131979695,2.133287866105277e-17,0.0006814950264723227,water1
W_JIN265,W_JIN985,W_PMA598,Water,0.02331742143567591,3,-0.013027034356615626,0.0018751398990835,200.82,Water pipe,0.0076142131979695426,3.254728375808411e-17,0.0006503983103907267,water3
W_JIN985,W_JVN984,W_PMA597,Water,0.021378058319304467,1,-0.010947210367108271,0.0021353869630336,67.091,Water pipe,0.005076142131979695,1.8466941708671707e-17,0.0006408824948162976,water1
W_JIN1341,W_JVN1340,W_PMA892,Water,0.020803491819267453,1,0.048249772022365356,0.0007282343707942,5.492,Water pipe,0.004441624365482233,6.802538560245149e-18,0.0006765400964095485,water1
W_JIN1341,W_JIN1342,W_PMA893,Water,0.02145048266804863,3,-0.012610028552287596,0.0008725266422436,167.93,Water pipe,0.006345177664974619,1.8533738027122892e-17,0.0006801831044542966,water3
W_JIN1342,W_JVN1343,W_PMA894,Water,0.022483736710132006,1,0.011598278728766577,0.0009435031075215,52.224,Water pipe,0.004441624365482233,1.7656687229703324e-17,0.0006850573798880997,water1
W_JIN1330,W_JVN1329,W_PMA884,Water,0.026971632187311897,1,0.007934823868546383,0.0027906069520441,34.732,Water pipe,0.004441624365482233,-3.6027838491370887e-19,0.0006727026966523778,water1
W_JIN1330,W_JIN1331,W_PMA885,Water,0.025629367590586764,3,-0.016223791721358252,0.0029798775393656,141.59,Water pipe,0.006345177664974619,-1.0757699604179651e-17,0.0006681709515739371,water3
W_JIN1331,W_JIN1332,W_PMA886,Water,0.02462186442805687,1,-0.013819865341568576,0.0030508540046433,123.94,Water pipe,0.005710659898477157,2.328116176805793e-18,0.0006623711683356986,water1
W_JIN1333,W_JIN1332,W_PMA887,Water,0.024139035436429125,1,-0.021971098788965613,0.0031573187110774,31.94,Water pipe,0.004441624365482233,7.997370480548215e-18,0.0006596012058503159,water1
W_JIN1333,W_JVN1334,W_PMA888,Water,0.023828415451815275,2,0.023200866699517052,0.0032164657721,7.789,Water pipe,0.0031725888324873096,3.549936000832726e-18,0.0006590601298397933,water2
W_JIN1352,W_JVN1351,W_PMA900,Water,0.01920371842700752,1,-0.006365646715360726,0.0022773399049428,81.781,Water pipe,0.005076142131979695,-6.39822843939239e-18,0.0006304784223479216,water1
W_JIN1352,W_JVN1353,W_PMA901,Water,0.020668299701611683,1,-0.02980920030668801,0.0021353869630336,127.962,Water pipe,0.005076142131979695,-4.94688068345784e-18,0.0006354735889739836,water1
W_JIN1349,W_JVN1348,W_PMA898,Water,0.017883985849891686,1,-0.010312701405246616,0.0024666104979408,85.921,Water pipe,0.005076142131979695,1.695443941953694e-18,0.0006237592738936105,water1
W_JIN1349,W_JVN1350,W_PMA899,Water,0.01872893658524024,1,-0.026691774561169834,0.0022773399049428,118.352,Water pipe,0.005076142131979695,3.616173577391587e-18,0.0006267836500232207,water1
W_JIN311,W_JVN1363,W_PMA915,Water,0.019104738483723835,1,-0.004819653696915812,0.0019593650473758,66.212,Water pipe,0.005076142131979695,-1.757826126186579e-18,0.000586253874329972,water1
W_JIN311,W_JVN1364,W_PMA916,Water,0.018179316249770656,1,-0.02333835646008098,0.002195953280104,98.08,Water pipe,0.005076142131979695,2.4156062066314046e-18,0.0005843200692117667,water1
W_JIN316,W_JVN1361,W_PMA913,Water,0.021140667398420826,1,-0.0016451392334627642,0.0018174121054678,76.9,Water pipe,0.005076142131979695,-1.227015014329019e-17,0.0005935844439756463,water1
W_JIN316,W_JVN1362,W_PMA914,Water,0.019563426025770193,1,-0.0278034408615826,0.0019593650473758,132.714,Water pipe,0.005076142131979695,-8.94688680629808e-18,0.0005895566992796611,water1
W_JIN321,W_JVN1359,W_PMA911,Water,0.023995796168912894,1,-0.010284538953202004,0.0016754591635609,89.95,Water pipe,0.005076142131979695,-3.403762255422472e-18,0.0006047059370123044,water1
W_JIN321,W_JVN1360,W_PMA912,Water,0.021815018556727576,1,-0.027913765088722932,0.0018174121054678,125.101,Water pipe,0.005076142131979695,-3.0841700566019665e-18,0.0005986043849814784,water1
W_JIN326,W_JVN1357,W_PMA909,Water,0.027372380250362927,1,-0.01492335384952803,0.0014861885705676,125.962,Water pipe,0.005710659898477157,2.6469813537944835e-18,0.0006199819706384025,water1
W_JIN326,W_JVN1358,W_PMA910,Water,0.02490190524320096,1,-0.019425965777213353,0.0016754591635609,102.16,Water pipe,0.005076142131979695,-1.6099808403651465e-18,0.0006111734529438153,water1
W_JIN331,W_JIN336,W_PMA907,Water,0.03226182850557989,3,-0.012772664436195366,0.0014388709308371,194.321,Water pipe,0.0076142131979695426,2.881302539221984e-17,0.0006429019553264274,water3
W_JIN331,W_JVN1356,W_PMA908,Water,0.029091251460557698,1,-0.0073656399362269165,0.0014861885705676,73.854,Water pipe,0.005076142131979695,5.2585394138888366e-18,0.0006287561743346874,water1
W_JIN336,W_JIN341,W_PMA906,Water,0.03589109309264844,3,-0.012950409159955217,0.0012732591690692,206.18,Water pipe,0.0076142131979695426,4.422156076449659e-17,0.0006677626787042209,water3
